'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0300';'106';'Minna';'Hyytiäinen';'KM, toiminnanjohtaja';'Hyvinkää';'VIHR';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Hyvinkään vihreät ry:n on tarkoitus käyttää 30 ehdokkaansa yhteismainontaan kaikkiaan 22.000 euroa, mikä tekee n. 730€/ehdokas.'
'0302';'106';'Markku';'Jahnukainen';'KT, professori';'Hyvinkää';'VIHR';'23.6.2021';'10.8.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Hyvinkään vihreät ry:n oli tarkoitus käyttää 30 ehdokkaansa yhteismainontaan kaikkiaan 22.000 euroa, mikä tekee n. 730€/ehdokas.'
'0306';'106';'Satu';'Kontiainen';'toimintaterapeutti YAMK';'Hyvinkää';'VIHR';'5.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0307';'106';'Aki';'Korpela';'FM, kieltenopettaja/ språklärare';'Hyvinkää';'VIHR';'17.7.2021';'';'';'';'750,83';'501,33';'';'';'21,00';'';'108,50';'';'65,00';'';'';'55,00';'750,83';'750,83';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Lisäksi Hyvinkään vihreät ry käytti 30 ehdokkaansa yhteismainontaan kaikkiaan 22.000 euroa, mikä tekee n. 730€/ehdokas.'
'0308';'106';'Terhi';'Korpela';'FM, biologian ja maantieteen opettaja';'Hyvinkää';'VIHR';'25.6.2021';'';'';'';'359,58';'226,08';'';'';'';'';'108,50';'';'';'';'';'25,00';'359,58';'359,58';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Lisäksi Hyvinkään Vihreät käytti yhteismainontaan noin 730 euroa / ehdokas.'
'0310';'106';'Roosa';'Laakso';'kauppatieteiden ylioppilas';'Hyvinkää';'VIHR';'10.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0311';'106';'Santeri';'Leinonen';'opiskelija';'Hyvinkää';'VIHR';'26.6.2021';'';'';'';'571,83';'';'';'';'223,60';'';'108,50';'214,73';'';'';'';'25,00';'571,83';'71,46';'';'500,37';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'Hyvinkään vihreät ry:n käytti 30 ehdokkaansa yhteismainontaan kaikkiaan noin 22 000 euroa, mikä tekee n. 730€/ehdokas. Hyvinkään vihreät nuoret käytti 5 ehdokkaansa yhteismainontaan kaikkiaan 100 euroa, mikä tekee 20€/ehdokas. '
'0314';'106';'Janne';'Matikainen';'valtiotieteiden tohtori, yliopistonlehtori';'Hyvinkää';'VIHR';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Omaa rahaa käytin 154 euroa (verkkosivut ja FB-mainonta). Hyvinkään vihreät ry käytti 30 ehdokkaansa yhteismainontaan kaikkiaan 22.000 euroa, mikä tekee n. 730€/ehdokas. '
'0316';'106';'Sanna-Kaisa';'Patjas';'sairaanhoitaja, eläkeläinen';'Hyvinkää';'VIHR';'28.6.2021';'';'';'';'1062';'703';'';'';'';'22';'108';'229';'';'';'';'';'1062';'362';'';'';'';'';'';'';'';'';'';'';'700';'X';'';'';'';'';'';'Hyvinkään Vihreät ry käyttää 30 ehdokkaansa yhteismainontaan 22,000 eur. mikä tekee n. 730 eur/ehdokas'
'0320';'106';'Maria';'Runonen';'kestävän kehityksen asiantuntija';'Hyvinkää';'VIHR';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0003';'108';'Esa';'Järvenpää';'autokorimekaanikko';'Hämeenkyrö';'SDP';'10.7.2021';'';'';'';'2100';'1200';'';'';'';'';'';'700';'';'100';'';'100';'2100';'1550';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'550';'X';'';'';''
'0005';'108';'Jarmo';'Järvinen';'paloesimies';'Hämeenkyrö';'SDP';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0007';'108';'Maarit';'Lepistö';'sairaanhoitaja, eläkeläinen';'Hämeenkyrö';'SDP';'5.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'100€ 3:n ehdokkaan yhteismainokseen paikallissanomissa.'
'0008';'108';'Mauri';'Lepola';'taloustieteiden maisteri, kasvatustieteiden maisteri';'Hämeenkyrö';'SDP';'30.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0010';'108';'Sami';'Mäkelä';'kunnossapitoinsinööri';'Hämeenkyrö';'SDP';'29.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0011';'108';'Eeva-Liisa';'Mäkinen';'assistant controller';'Hämeenkyrö';'SDP';'8.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0012';'108';'Marita';'Nieminen';'tradenomi, eläkkeellä';'Hämeenkyrö';'SDP';'2.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'108';'Jari';'Ollila';'vastaava sopimusasiantuntija';'Hämeenkyrö';'SDP';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0014';'108';'Suvi';'Petäjäjärvi';'DI';'Hämeenkyrö';'SDP';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0016';'108';'Marja-Helena';'Seulanto';'sairaanhoitaja (YAMK)';'Hämeenkyrö';'SDP';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'108';'Jari';'Takala';'prosessintyöntekijä';'Hämeenkyrö';'SDP';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0019';'108';'Heidi';'Tulonen';'sairaanhoitaja';'Hämeenkyrö';'SDP';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0021';'108';'Juhani';'Vatajaniemi';'tietotekniikan asiantuntija';'Hämeenkyrö';'SDP';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0022';'108';'Arja-Riitta';'Väre';'työkykykoordinaattori';'Hämeenkyrö';'SDP';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Marianne karkit 20 euroa, kiitosilmoitus paikallislehti Oivassa 48,75'
'0023';'108';'Mira';'Card';'luokanopettaja';'Hämeenkyrö';'VIHR';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'108';'Iivari';'Hyvönen';'luokanopettaja, KM';'Hämeenkyrö';'VIHR';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0025';'108';'Kati';'Lahtinen';'FM, rakennuskonservointialan yrittäjä';'Hämeenkyrö';'VIHR';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0026';'108';'Johanna';'Martikainen';'FM, historian ja yhteiskuntaopin lehtori';'Hämeenkyrö';'VIHR';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'108';'Tommi';'Hollo';'projektipäällikkö';'Hämeenkyrö';'KOK';'18.6.2021';'';'';'';'145';'';'';'';'45';'';'';'100';'';'';'';'';'145';'145';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0033';'108';'Johanna';'Leppänen';'erityisluokanopettaja';'Hämeenkyrö';'KOK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0036';'108';'Timo';'Mäkelä';'rehtori';'Hämeenkyrö';'KOK';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0037';'108';'Hannele';'Nordfors';'kauppatieteiden kandidaatti';'Hämeenkyrö';'KOK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0038';'108';'Heimo';'Nordfors';'yhteiskuntatieteiden kandidaatti, EVL EVP';'Hämeenkyrö';'KOK';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0039';'108';'Erkki';'Norokorpi';'yrittäjä, eläkeläinen';'Hämeenkyrö';'KOK';'6.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0041';'108';'Lotta';'Osara';'ravintolatyöntekijä, sijaisopettaja';'Hämeenkyrö';'KOK';'24.9.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0042';'108';'Kirsi';'Parhankangas';'perheyrittäjä';'Hämeenkyrö';'KOK';'28.6.2021';'';'';'';'1573,20';'438,60';'';'';'';'';'892,80';'241,80';'';'';'';'';'1573,20';'1573,20';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0043';'108';'Olavi';'Pesu';'yritysneuvoja, toimitusjohtaja';'Hämeenkyrö';'KOK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0045';'108';'Tuomas';'Potila';'maaseutuyrittäjä';'Hämeenkyrö';'KOK';'15.9.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0046';'108';'Jaakko';'Reilin';'taksinkuljettaja, yrittäjä';'Hämeenkyrö';'KOK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0049';'108';'Heidi';'Schroderus';'yrittäjä, kätilö';'Hämeenkyrö';'KOK';'4.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0050';'108';'Aki';'Tainio';'yrittäjä';'Hämeenkyrö';'KOK';'27.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0051';'108';'Heikki';'Uusitalo';'suojelupäällikkö, eläkeläinen';'Hämeenkyrö';'KOK';'6.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0054';'108';'Mikko';'Ahola';'kirvesmies';'Hämeenkyrö';'KESK';'18.7.2021';'';'';'';'0,00';'';'';'';'';'';'';'';'';'';'';'';'0,00';'0,00';'0,00';'0,00';'';'';'0,00';'';'';'0,00';'';'';'0,00';'';'';'0,00';'';'';'0,00';''
'0055';'108';'Pasi';'Eloranta';'kiinteistönhoitaja';'Hämeenkyrö';'KESK';'12.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Ei kuluja lainkaan.'
'0056';'108';'Raimo';'Hamari';'yrittäjä';'Hämeenkyrö';'KESK';'18.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0057';'108';'Päivi';'Hiltunen';'psykologi, psykoterapeutti';'Hämeenkyrö';'KESK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0058';'108';'Tiina';'Jokela';'kotipalveluyrittäjä, maidontuottaja';'Hämeenkyrö';'KESK';'19.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0060';'108';'Mervi';'Koponen';'laulaja';'Hämeenkyrö';'KESK';'21.6.2021';'26.6.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0061';'108';'Lauri';'Korpijaakko';'agronomi';'Hämeenkyrö';'KESK';'12.7.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0062';'108';'Jouni';'Laaksonen';'ajojärjestelijä';'Hämeenkyrö';'KESK';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0063';'108';'Eeva';'Linnainmaa';'agronomi';'Hämeenkyrö';'KESK';'16.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0064';'108';'Risto';'Linnainmaa';'maatalousyrittäjä';'Hämeenkyrö';'KESK';'16.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0065';'108';'Antti';'Osara';'tekninen isännöitsijä, agrologi';'Hämeenkyrö';'KESK';'18.7.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0066';'108';'Katariina';'Pylsy';'maaseutujohtaja, maatalous- ja metsätieteiden maisteri';'Hämeenkyrö';'KESK';'27.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0068';'108';'Anna-Kaisa';'Immonen';'yrittäjä, opettaja';'Hämeenkyrö';'KD';'11.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0072';'108';'Katri';'Salomäki';'lähihoitaja, kuntohoitaja';'Hämeenkyrö';'KD';'11.7.2021';'11.7.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0073';'108';'Krista';'Silmu';'sairaanhoitaja, kotiäiti';'Hämeenkyrö';'KD';'2.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0075';'108';'Marja-Leena';'Aironpää';'yrittäjä, merkonomi';'Hämeenkyrö';'PS';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0077';'108';'Jarmo';'Kalliola';'kunnossapitäjä';'Hämeenkyrö';'PS';'18.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0078';'108';'Janne';'Kantti';'prosessinhoitaja';'Hämeenkyrö';'PS';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0081';'108';'Riia';'Korsila';'lähihoitaja';'Hämeenkyrö';'PS';'18.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0082';'108';'Jouni';'Lampinen';'professori';'Hämeenkyrö';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'En ole vastaanottanut ulkopuolista henkilökohtaista vaalirahoitusta, enkä käyttänyt tarkoitukseen myöskään omia varojani.'
'0084';'108';'Heli';'Mäensivu';'lähihoitaja';'Hämeenkyrö';'PS';'18.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Käytin 0 euroa .'
'0085';'108';'Joni';'Mäensivu';'levyseppähitsaaja, maalaamo-operaattori';'Hämeenkyrö';'PS';'10.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'10 kpl A4 laser-tuloste mainosta'
'0086';'108';'Rauno';'Mäki';'yksikön johtaja';'Hämeenkyrö';'PS';'6.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0087';'108';'Janne';'Mäkinen';'ylipalomies';'Hämeenkyrö';'PS';'23.6.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'En käyttänyt vaalikampanjaani rahaa.'
'0088';'108';'Jukka';'Paavola';'ICT-tukihenkilö';'Hämeenkyrö';'PS';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0089';'108';'Aki';'Palojoki';'artesaanipuuseppä, valmistava suutari';'Hämeenkyrö';'PS';'30.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Vaalikampanjan kulut ja rahoitus 0 euroa.'
'0091';'108';'Timo';'Sasi';'maanviljelijä, yrittäjä';'Hämeenkyrö';'PS';'30.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0092';'108';'Kati';'Seppä';'lähihoitaja, sairaanhoitajaopiskelija';'Hämeenkyrö';'PS';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0095';'108';'Jari';'Suhonen';'eläkeläinen';'Hämeenkyrö';'PS';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0097';'108';'Sami';'Vesikko';'yrittäjä';'Hämeenkyrö';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0098';'108';'Tommi';'Väre';'yrittäjä';'Hämeenkyrö';'PS';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0101';'108';'Mirka';'Löf';'sairaanhoitaja (AMK)';'Hämeenkyrö';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0102';'108';'Pekka';'Mäkipää';'eläkeläinen';'Hämeenkyrö';'VAS';'14.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0103';'108';'Jussi';'Niinenmaa';'aikuiskouluttaja';'Hämeenkyrö';'VAS';'20.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0104';'108';'Hannamaija';'Oinonen';'fysioterapeutti (AMK)';'Hämeenkyrö';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0105';'108';'Riitta';'Palomäki';'eläkeläinen, merkonomi';'Hämeenkyrö';'VAS';'10.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0106';'108';'Vilho';'Ponkiniemi';'eläkeläinen';'Hämeenkyrö';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0107';'108';'Miska';'Vesikko';'sekatyömies';'Hämeenkyrö';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0108';'108';'Raija';'Westergård';'filosofian maisteri, päivätoiminnan ohjaaja';'Hämeenkyrö';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0002';'109';'Suvi';'Anttila';'maatalous- ja metsätieteiden maisteri, markkinointi- ja viestintäjohtaja';'Hämeenlinna';'KESK';'26.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0006';'109';'Timo';'Kaunisto';'maatalous- ja metsätieteiden maisteri, yrittäjä';'Hämeenlinna';'KESK';'3.7.2021';'';'';'';'802';'802';'';'';'';'';'';'';'';'';'';'';'802';'802';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0008';'109';'Julianna';'Koivu';'kasvatustieteen maisteri';'Hämeenlinna';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'109';'Antti';'Leinikka';'eläkeläinen';'Hämeenlinna';'KESK';'11.7.2021';'';'';'';'1000';'1000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'1000';'1000';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0019';'109';'Pekka';'Pohjalainen';'agrologi, maanviljelijä';'Hämeenlinna';'KESK';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0020';'109';'Marjatta';'Rahkio';'eläinlääketieteen tohtori, eläinlääkäri';'Hämeenlinna';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'109';'Matti';'Saarinen';'diplomi-insinööri, ohjelmistoinsinööri';'Hämeenlinna';'KESK';'7.7.2021';'';'';'';'70';'';'';'';'70';'';'';'';'';'';'';'';'70';'70';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'70 euroa Facebook-mainontaan'
'0026';'109';'Leena';'Suojala';'eläinlääketieteen tohtori, eläinlääkäri';'Hämeenlinna';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'109';'Outi';'Bottas';'kasvatustieteiden maisteri, opettaja';'Hämeenlinna';'VIHR';'23.6.2021';'';'';'';'764,24';'714,24';'';'';'';'';'';'';'';'';'';'50,00';'764,24';'764,24';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
