'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0058';'399';'Sauli (Keskikylä)';'Tuomela';'maanviljelijä';'Laihia';'KOK';'04.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0059';'399';'Hanna';'Wilamo';'DI, KTM';'Laihia';'KOK';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0061';'399';'Ville';'Holkko';'yksityisyrittäjä, eläkeläinen';'Laihia';'PS';'14.08.2017';'';'Paikallisyhdistys';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Tuki paikallisyhdistykseltä 175€'
'0062';'399';'Jukka';'Jänisoja';'lehtori';'Laihia';'PS';'11.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0066';'399';'Pasi';'Laakso';'trukkikuski, varastomies';'Laihia';'PS';'26.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0067';'399';'Heikki';'Latva-Nikkola';'henkilöstökonsultti, sopimuspalomies';'Laihia';'PS';'06.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0068';'399';'Jyrki';'Pihlajamaa';'matalapainevalaja';'Laihia';'PS';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0070';'399';'Asko';'Salminen';'yrittäjä';'Laihia';'PS';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0073';'399';'Jukka';'Harju';'avainasiakaspäällikkö';'Laihia';'SDP';'27.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Olen saanut Ammattiliitto PRO:lta tukea 300 €, jonka olen jo ilmoittanut teille kerran tällä samalla sivulla 27.4.2017. Toivon/vaadin kuittausta antamaani sähköpostiosoitteeseen, että asia on nyt tältä osin kunnossa.'
'0078';'399';'Sari';'Muurimäki';'lähihoitaja';'Laihia';'SDP';'05.05.2017';'';'Laihian sosiaalidemokraatit';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0003';'399';'Ritva';'Lämpsä';'kasvatustieteen maisteri';'Laihia';'KD';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0079';'399';'Juha';'Niemiaho';'insinööri, asiamies';'Laihia';'SDP';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0081';'399';'Vuokko';'Rintala';'perhepäivähoitaja';'Laihia';'SDP';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0082';'399';'Risto';'Saharinen';'sairaanhoitaja';'Laihia';'SDP';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0084';'399';'Tapani';'Syrjälä';'kojeistoasentaja, eläkeläinen';'Laihia';'SDP';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0085';'399';'Vilho';'Tekoniemi';'metsuri';'Laihia';'SDP';'26.07.2017';'';'Puu ja erityisalojen Liitto';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0087';'399';'Niklas';'Örni';'varastotyöntekijä, työsuojeluvaltuutettu';'Laihia';'SDP';'03.05.2017';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0006';'399';'Elisa';'Havusela';'yritysneuvoja, yrittäjä';'Laihia';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'399';'Juhana';'Hilmola';'vastaava työnjohtaja, maanviljelijä';'Laihia';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'399';'Timo';'Kamila';'maanviljelijä';'Laihia';'KESK';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0015';'399';'Elina';'Laakso';'lähihoitaja';'Laihia';'KESK';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0011';'403';'Maria';'Viita-aho-Tohni';'yrittäjä';'Lappajärvi';'KD';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0009';'403';'Erkki';'Mustikkamaa';'maanviljelijä, eläkeläinen';'Lappajärvi';'KD';'25.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0012';'403';'Raimo';'Angervisto';'yrittäjä';'Lappajärvi';'KOK';'26.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0013';'403';'Mari';'Heijari';'talouspäällikkö';'Lappajärvi';'KOK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0014';'403';'Jorma';'Nyyssölä';'yrittäjä, eläkeläinen';'Lappajärvi';'KOK';'08.05.2017';'';'Lappajärven Kokoomus r.y.';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'403';'Eetu';'Annola';'automekaanikko';'Lappajärvi';'PS';'01.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'403';'Aku-Matti';'Juttuniemi';'yrittäjä';'Lappajärvi';'PS';'09.05.2017';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0021';'403';'Seppo';'Keski-Vinkka';'eläkeläinen';'Lappajärvi';'PS';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'lehtimainos 146,60 euroa'
'0022';'403';'Reijo';'Keto';'palopäällikkö, eläkeläinen';'Lappajärvi';'PS';'29.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0025';'403';'Maarit';'Ahola';'maatalousyrittäjä';'Lappajärvi';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'403';'Ville';'Ala-aho';'sosionomi (AMK), palveluyksikön johtaja';'Lappajärvi';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0028';'403';'Jari';'Hernesniemi';'maanviljelijä';'Lappajärvi';'KESK';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0029';'403';'Mari';'Hernesniemi';'kirjanpitäjä';'Lappajärvi';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0030';'403';'Minna';'Ketola';'yrittäjä';'Lappajärvi';'KESK';'28.04.2017';'';'';'';'45';'';'';'';'';'';'';'';'';'';'';'45';'45';'45';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0031';'403';'Elina';'Koivunen';'proviisori';'Lappajärvi';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0032';'403';'Juho';'Korpela';'opiskelija';'Lappajärvi';'KESK';'07.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0033';'403';'Hannu';'Kuoppala';'vesilaitoksen toimitusjohtaja';'Lappajärvi';'KESK';'06.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'403';'Juhani';'Laasanen';'yht.tri';'Lappajärvi';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0035';'403';'Arja';'Lehtola';'eläkeläinen';'Lappajärvi';'KESK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0036';'403';'Esko';'Leväniemi';'hallintotieteiden maisteri';'Lappajärvi';'KESK';'15.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0037';'403';'Elina';'Löytömäki';'luokanopettaja';'Lappajärvi';'KESK';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0040';'403';'Riitta';'Nyyssölä';'sairaalahuoltaja';'Lappajärvi';'KESK';'26.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0038';'403';'Ahti';'Mäkitarkka';'maanviljelijä, eläkeläinen';'Lappajärvi';'KESK';'26.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0041';'403';'Jyrki';'Oksa';'yrittäjä';'Lappajärvi';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0042';'403';'Jari';'Ollila';'yrittäjä';'Lappajärvi';'KESK';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0043';'403';'Tuomo';'Orava';'terveyskeskuslääkäri';'Lappajärvi';'KESK';'16.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0044';'403';'Tuula';'Rantakangas';'eläkeläinen';'Lappajärvi';'KESK';'12.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0045';'403';'Erkki';'Savela';'maanviljelijä';'Lappajärvi';'KESK';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Omia varoja yhteensä 181, 00 €<br /><br />B. Vaalikampanjan kulujen ja rahoituksen yhteenveto<br />1. Vaalikampanjan kulut yhteensä 181 eur<br />2. Vaalikampanjan rahoitus yhteensä 181 eur<br />2.1 Rahoitus sisältää omia varoja yhteensä 181 eur<br />2.2 Rahoitus sisältää ehdokkaan ja tukiryhmän ottamia lainoja yhteensä<br />2.3 Rahoitus sisältää yksityishenkilöiltä saatua tukea yhteensä<br />2.4 Rahoitus sisältää yrityksiltä saatua tukea yhteensä<br />2.5 Rahoitus sisältää puolueelta saatua tukea yhteensä<br />2.6 Rahoitus sisältää puolueyhdistyksiltä saatua tukea yhteensä <br />2.7 Rahoitus sisältää muilta tahoilta saatua tukea yhteensä<br />    2.8 Rahoitus sisältää välitettyä tukea yhteensä<br /><br />C. Vaalikampanjan kulujen erittely<br />1. Vaalikampanjan kulut yhteensä (kulut eriteltävä alla olevaan taulukkoon)<br />Vaalimainonta<br />Sanoma-, ilmaisjakelu-, ja aikakauslehdet 181 eur<br />'
'0046';'403';'Jarkko';'Savola';'insinööri, huoltopäällikkö';'Lappajärvi';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0047';'403';'Johanna';'Savola';'lastentarhaopettaja';'Lappajärvi';'KESK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'403';'Antti';'Turpeinen';'opettaja';'Lappajärvi';'KESK';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0049';'403';'Tuija';'Viinamäki';'ammatillinen opettaja';'Lappajärvi';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0027';'403';'Seija';'Autio';'diakoni, eläkeläinen';'Lappajärvi';'KESK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0050';'403';'Ville';'Väkeväinen';'huoltomies';'Lappajärvi';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0051';'403';'Hannu';'Övermark';'ylipalomies';'Lappajärvi';'KESK';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'EN ole käyttänyt vaaleihin lainkaan rahaa. '
'0002';'403';'Pekka';'Keskinen';'kirvesmies';'Lappajärvi';'SDP';'07.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0003';'403';'Sami';'Savola';'lähihoitaja';'Lappajärvi';'SDP';'05.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'403';'Maarit';'Viitala';'myyjä';'Lappajärvi';'SDP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0006';'403';'Kaarlo';'Finnilä';'liikkeenharjoittaja';'Lappajärvi';'KD';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'- ei vaalirahoitusta, ei tukea tms. <br />- Kristillisdemokraattien paikallisessa lehtimainoksessa ollut nimi, kuva ja numero <br />näiden kaikkien yht.laskettu ehdokkaiden (kaikkien) on ollut alle 800 euroa. (Kysytty Lappajärven Kristillisdemokraattien paik.toimistosta)'
'0008';'403';'Vesa';'Luoma';'yrittäjä';'Lappajärvi';'KD';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0043';'408';'Toni';'Salo';'Mainosten jakaja';'Lapua';'KESK';'30.05.2017';'';'';'';'3200';'2330';'0';'0';'0';'0';'0';'870';'0';'0';'0';'0';'3200';'3200';'0';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0055';'408';'Heli';'Matilainen';'Tavararyhmäasiantuntija';'Lapua';'KD';'12.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0008';'408';'Juha';'Hella';'Hitsaaja, maanviljelijä';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'408';'Jenni';'Gray';'Suomen kielen kouluttaja, kääntäjä';'Lapua';'KESK';'30.05.2017';'';'';'';'586,11';'164,88';'';'';'';'';'';'411,23';'';'';'';'10';'586,11';'586,11';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0048';'408';'Esko';'Yli-Karhu';'Merkantti, eläkeläinen';'Lapua';'KESK';'11.06.2017';'';'';'';'358,17';'358,17';'';'';'';'';'';'';'';'';'';'';'358,17';'358,17';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0045';'408';'Jaana';'Tuuri';'Kielten lehtori';'Lapua';'KESK';'27.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0042';'408';'Hannu';'Saarela';'Työnjohtaja';'Lapua';'KESK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0015';'408';'Antti';'Kaartinen';'Rakennusmestari, maanviljelijä';'Lapua';'KESK';'11.05.2017';'';'';'';'745';'440';'';'';'';'';'40';'180';'';'85';'';'';'745';'745';'';'';'X';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0058';'408';'Markus';'Tattari';'Perhetyöntekijä, yrittäjä';'Lapua';'KD';'26.05.2017';'';'Tukiryhmä';'';'1524,90';'337,93';'0';'0';'305,42';'0';'0';'881,55';'0';'0';'0';'0';'1524,90';'';'';'181,93';' ';'';'1186,97';' ';'';'156,00';' ';'';'';' ';'';'';' ';'';'';''
'0005';'408';'Veijo';'Hakala';'Maatalousyrittäjä';'Lapua';'KESK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0006';'408';'Kari';'Hakomäki';'Asentaja';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0009';'408';'Pekka';'Hella';'Kunnallisneuvos';'Lapua';'KESK';'22.05.2017';'';'';'';'974,65';'974,65';'';'';'';'';'';'';'';'';'';'';'974,65';'974,65';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0011';'408';'Marianne';'Hietala';'Erityisluokanopettaja, eläkeläinen';'Lapua';'KESK';'11.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'2 ilmoitusta paikallislehdessä. <br />á / n.220€<br />Olen maksanut ilmoituskulut itse. '
'0013';'408';'Eeva';'Jylhä';'Osastonhoitaja';'Lapua';'KESK';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0014';'408';'Ismo';'Jäätteenmäki';'Agrologi (AMK), yrittäjä';'Lapua';'KESK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0060';'408';'Sirpa';'Vieri';'Yo-merkonomi, toimistosihteeri';'Lapua';'KD';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'408';'Marja';'Kallio';'Hallintotieteiden maisteri';'Lapua';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'408';'Matti';'Kangas';'Agrologi, maanviljelijä';'Lapua';'KESK';'05.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'408';'Vappu';'Kangas';'TM, sairaalapastori';'Lapua';'KESK';'20.04.2017';'';'-';'';'181,94';'181,94';'';'';'';'';'';'';'';'';'';'';'181,94';'181,94';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0020';'408';'Hanna';'Kasari';'Markkinointipäällikkö';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0022';'408';'Pekka';'Kivisaari';'YTM, toimialajohtaja';'Lapua';'KESK';'11.06.2017';'';'';'';'1100,50';'898,26';'';'';'';'';'';'202,24';'';'';'';'';'1100,50';'1100,50';'0';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0024';'408';'Eeva-Maria';'Latva-Rasku';'KM, toiminnanjohtaja';'Lapua';'KESK';'07.06.2017';'';'';'';'1930,74';'1164,72';'';'';'125,24';'';'';'348,82';'';'';'';'291,96';'1930,74';'1430,74';'';'500';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0025';'408';'Rauno';'Latvala';'Yrittäjä, eläkeläinen';'Lapua';'KESK';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'408';'Päivi';'Leikkola';'Terveystieteiden tohtori, maatalousyrittäjä';'Lapua';'KESK';'11.06.2017';'';'';'';'722,00';'722,00';'';'';'';'';'';'';'';'';'';'';'722,00';'722,00';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0032';'408';'Virpi';'Myllykangas';'Kasvatustieteiden maisteri';'Lapua';'KESK';'24.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'408';'Juha-Matti';'Näykki';'Rakennustekniikan insinööri, työmaapäällikkö';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0053';'408';'Helena';'Lahtinen';'HTM, terveys- ja hyvinvointijohtaja';'Lapua';'KD';'18.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0035';'408';'Jaakko';'Ojanperä';'Maanviljelijä';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0039';'408';'Ari';'Perälä';'Kenttäpäällikkö';'Lapua';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0040';'408';'Juha';'Porre';'Insinööri (AMK), yrittäjä';'Lapua';'KESK';'04.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
